scope	status	symbol	expected_crc	expected_provider	actual
candidate-builtin	ok	___ratelimit	5239ce3b	vmlinux+__crc+__ksymtab	symvers=5239ce3b@vmlinux[line=4888];vmlinux=5239ce3b@__crc____ratelimit[line=37994];ksymtab=1
candidate-builtin	ok	__alloc_skb	2ed30fda	vmlinux+__crc+__ksymtab	symvers=2ed30fda@vmlinux[line=5796];vmlinux=2ed30fda@__crc___alloc_skb[line=38000];ksymtab=1
candidate-builtin	ok	__alloc_workqueue_key	43a53735	vmlinux+__crc+__ksymtab	symvers=43a53735@vmlinux[line=5997];vmlinux=43a53735@__crc___alloc_workqueue_key[line=38001];ksymtab=1
candidate-builtin	ok	__arch_copy_from_user	84bc974b	vmlinux+__crc+__ksymtab	symvers=84bc974b@vmlinux[line=794];vmlinux=84bc974b@__crc___arch_copy_from_user[line=38002];ksymtab=1
candidate-builtin	ok	__arch_copy_to_user	b35dea8f	vmlinux+__crc+__ksymtab	symvers=b35dea8f@vmlinux[line=953];vmlinux=b35dea8f@__crc___arch_copy_to_user[line=38003];ksymtab=1
candidate-builtin	ok	__cfg80211_alloc_event_skb	73c863d1	vmlinux+__crc+__ksymtab	symvers=73c863d1@vmlinux[line=1107];vmlinux=73c863d1@__crc___cfg80211_alloc_event_skb[line=38042];ksymtab=1
candidate-builtin	ok	__cfg80211_alloc_reply_skb	5e7a05e2	vmlinux+__crc+__ksymtab	symvers=5e7a05e2@vmlinux[line=2306];vmlinux=5e7a05e2@__crc___cfg80211_alloc_reply_skb[line=38043];ksymtab=1
candidate-builtin	ok	__cfg80211_send_event_skb	d535011c	vmlinux+__crc+__ksymtab	symvers=d535011c@vmlinux[line=3178];vmlinux=d535011c@__crc___cfg80211_send_event_skb[line=38044];ksymtab=1
candidate-builtin	ok	__check_object_size	88db9f48	vmlinux+__crc+__ksymtab	symvers=88db9f48@vmlinux[line=1061];vmlinux=88db9f48@__crc___check_object_size[line=38045];ksymtab=1
candidate-builtin	ok	__class_create	6a6e1425	vmlinux+__crc+__ksymtab	symvers=6a6e1425@vmlinux[line=2492];vmlinux=6a6e1425@__crc___class_create[line=38048];ksymtab=1
candidate-builtin	ok	__const_udelay	eae3dfd6	vmlinux+__crc+__ksymtab	symvers=eae3dfd6@vmlinux[line=1092];vmlinux=eae3dfd6@__crc___const_udelay[line=38067];ksymtab=1
candidate-builtin	ok	__dynamic_pr_debug	7584d268	vmlinux+__crc+__ksymtab	symvers=7584d268@vmlinux[line=1755];vmlinux=7584d268@__crc___dynamic_pr_debug[line=38111];ksymtab=1
candidate-builtin	ok	__genl_register_family	46639363	vmlinux+__crc+__ksymtab	symvers=46639363@vmlinux[line=6168];vmlinux=46639363@__crc___genl_register_family[line=38134];ksymtab=1
candidate-builtin	ok	__ieee80211_get_channel	da600c17	vmlinux+__crc+__ksymtab	symvers=da600c17@vmlinux[line=5757];vmlinux=da600c17@__crc___ieee80211_get_channel[line=38162];ksymtab=1
candidate-builtin	ok	__init_rwsem	c0642665	vmlinux+__crc+__ksymtab	symvers=c0642665@vmlinux[line=1633];vmlinux=c0642665@__crc___init_rwsem[line=38173];ksymtab=1
candidate-builtin	ok	__init_waitqueue_head	ab40cca9	vmlinux+__crc+__ksymtab	symvers=ab40cca9@vmlinux[line=1355];vmlinux=ab40cca9@__crc___init_waitqueue_head[line=38174];ksymtab=1
candidate-builtin	ok	__ioremap	2724ba66	vmlinux+__crc+__ksymtab	symvers=2724ba66@vmlinux[line=3880];vmlinux=2724ba66@__crc___ioremap[line=38180];ksymtab=1
candidate-builtin	ok	__iounmap	45a55ec8	vmlinux+__crc+__ksymtab	symvers=45a55ec8@vmlinux[line=2960];vmlinux=45a55ec8@__crc___iounmap[line=38181];ksymtab=1
candidate-builtin	ok	__kfifo_alloc	97868aef	vmlinux+__crc+__ksymtab	symvers=97868aef@vmlinux[line=21];vmlinux=97868aef@__crc___kfifo_alloc[line=38197];ksymtab=1
candidate-builtin	ok	__kfifo_free	db760f52	vmlinux+__crc+__ksymtab	symvers=db760f52@vmlinux[line=2230];vmlinux=db760f52@__crc___kfifo_free[line=38204];ksymtab=1
candidate-builtin	ok	__kfifo_in	f23fcb99	vmlinux+__crc+__ksymtab	symvers=f23fcb99@vmlinux[line=968];vmlinux=f23fcb99@__crc___kfifo_in[line=38207];ksymtab=1
candidate-builtin	ok	__kfifo_init	bd462b55	vmlinux+__crc+__ksymtab	symvers=bd462b55@vmlinux[line=4497];vmlinux=bd462b55@__crc___kfifo_init[line=38209];ksymtab=1
candidate-builtin	ok	__kfifo_out	13d0adf7	vmlinux+__crc+__ksymtab	symvers=13d0adf7@vmlinux[line=4968];vmlinux=13d0adf7@__crc___kfifo_out[line=38212];ksymtab=1
candidate-builtin	ok	__kmalloc	d2b09ce5	vmlinux+__crc+__ksymtab	symvers=d2b09ce5@vmlinux[line=2174];vmlinux=d2b09ce5@__crc___kmalloc[line=38220];ksymtab=1
candidate-builtin	ok	__memcpy_fromio	5d112304	vmlinux+__crc+__ksymtab	symvers=5d112304@vmlinux[line=4929];vmlinux=5d112304@__crc___memcpy_fromio[line=38227];ksymtab=1
candidate-builtin	ok	__memcpy_toio	f77555cd	vmlinux+__crc+__ksymtab	symvers=f77555cd@vmlinux[line=547];vmlinux=f77555cd@__crc___memcpy_toio[line=38228];ksymtab=1
candidate-builtin	ok	__memset_io	18b48e28	vmlinux+__crc+__ksymtab	symvers=18b48e28@vmlinux[line=3033];vmlinux=18b48e28@__crc___memset_io[line=38229];ksymtab=1
candidate-builtin	ok	__mutex_init	3a567481	vmlinux+__crc+__ksymtab	symvers=3a567481@vmlinux[line=4338];vmlinux=3a567481@__crc___mutex_init[line=38240];ksymtab=1
candidate-builtin	ok	__netdev_alloc_skb	4e84734b	vmlinux+__crc+__ksymtab	symvers=4e84734b@vmlinux[line=1125];vmlinux=4e84734b@__crc___netdev_alloc_skb[line=38249];ksymtab=1
candidate-builtin	ok	__netlink_kernel_create	61c2a572	vmlinux+__crc+__ksymtab	symvers=61c2a572@vmlinux[line=216];vmlinux=61c2a572@__crc___netlink_kernel_create[line=38252];ksymtab=1
candidate-builtin	ok	__nlmsg_put	69ebe004	vmlinux+__crc+__ksymtab	symvers=69ebe004@vmlinux[line=6648];vmlinux=69ebe004@__crc___nlmsg_put[line=38270];ksymtab=1
candidate-builtin	ok	__platform_driver_register	e7d4cefb	vmlinux+__crc+__ksymtab	symvers=e7d4cefb@vmlinux[line=4012];vmlinux=e7d4cefb@__crc___platform_driver_register[line=38281];ksymtab=1
candidate-builtin	ok	__pm_relax	fa7e566d	vmlinux+__crc+__ksymtab	symvers=fa7e566d@vmlinux[line=5838];vmlinux=fa7e566d@__crc___pm_relax[line=38282];ksymtab=1
candidate-builtin	ok	__pm_stay_awake	4b09d20b	vmlinux+__crc+__ksymtab	symvers=4b09d20b@vmlinux[line=4836];vmlinux=4b09d20b@__crc___pm_stay_awake[line=38283];ksymtab=1
candidate-builtin	ok	__pm_wakeup_event	98ec6f6f	vmlinux+__crc+__ksymtab	symvers=98ec6f6f@vmlinux[line=5374];vmlinux=98ec6f6f@__crc___pm_wakeup_event[line=38284];ksymtab=1
candidate-builtin	ok	__stack_chk_fail	db7305a1	vmlinux+__crc+__ksymtab	symvers=db7305a1@vmlinux[line=4568];vmlinux=db7305a1@__crc___stack_chk_fail[line=38370];ksymtab=1
candidate-builtin	ok	__stack_chk_guard	8f678b07	vmlinux+__crc+__ksymtab	symvers=8f678b07@vmlinux[line=4973];vmlinux=8f678b07@__crc___stack_chk_guard[line=38371];ksymtab=1
candidate-builtin	ok	__tasklet_schedule	0faef0ed	vmlinux+__crc+__ksymtab	symvers=0faef0ed@vmlinux[line=3002];vmlinux=0faef0ed@__crc___tasklet_schedule[line=38384];ksymtab=1
candidate-builtin	ok	__trace_bprintk	c72e1233	vmlinux+__crc+__ksymtab	symvers=c72e1233@vmlinux[line=6359];vmlinux=c72e1233@__crc___trace_bprintk[line=38388];ksymtab=1
candidate-builtin	ok	__udelay	9e7d6bd0	vmlinux+__crc+__ksymtab	symvers=9e7d6bd0@vmlinux[line=5246];vmlinux=9e7d6bd0@__crc___udelay[line=38422];ksymtab=1
candidate-builtin	ok	__wake_up	65345022	vmlinux+__crc+__ksymtab	symvers=65345022@vmlinux[line=6774];vmlinux=65345022@__crc___wake_up[line=38433];ksymtab=1
candidate-builtin	ok	_raw_spin_lock_bh	f6f0ffed	vmlinux+__crc+__ksymtab	symvers=f6f0ffed@vmlinux[line=28];vmlinux=f6f0ffed@__crc__raw_spin_lock_bh[line=38467];ksymtab=1
candidate-builtin	ok	_raw_spin_lock_irqsave	96220280	vmlinux+__crc+__ksymtab	symvers=96220280@vmlinux[line=2416];vmlinux=96220280@__crc__raw_spin_lock_irqsave[line=38469];ksymtab=1
candidate-builtin	ok	_raw_spin_trylock	305cec12	vmlinux+__crc+__ksymtab	symvers=305cec12@vmlinux[line=4283];vmlinux=305cec12@__crc__raw_spin_trylock[line=38470];ksymtab=1
candidate-builtin	ok	_raw_spin_unlock_bh	abbbd444	vmlinux+__crc+__ksymtab	symvers=abbbd444@vmlinux[line=1816];vmlinux=abbbd444@__crc__raw_spin_unlock_bh[line=38473];ksymtab=1
candidate-builtin	ok	_raw_spin_unlock_irqrestore	97fdbab9	vmlinux+__crc+__ksymtab	symvers=97fdbab9@vmlinux[line=6935];vmlinux=97fdbab9@__crc__raw_spin_unlock_irqrestore[line=38475];ksymtab=1
candidate-builtin	ok	add_timer	d9605d4c	vmlinux+__crc+__ksymtab	symvers=d9605d4c@vmlinux[line=2089];vmlinux=d9605d4c@__crc_add_timer[line=38517];ksymtab=1
candidate-builtin	ok	aed_combo_exception_api	4af93671	vmlinux+__crc+__ksymtab	symvers=4af93671@vmlinux[line=3692];vmlinux=4af93671@__crc_aed_combo_exception_api[line=38531];ksymtab=1
candidate-builtin	ok	aee_kernel_dal_api	9ba9c773	vmlinux+__crc+__ksymtab	symvers=9ba9c773@vmlinux[line=6396];vmlinux=9ba9c773@__crc_aee_kernel_dal_api[line=38536];ksymtab=1
candidate-builtin	ok	aee_kernel_warning_api	1042540f	vmlinux+__crc+__ksymtab	symvers=1042540f@vmlinux[line=330];vmlinux=1042540f@__crc_aee_kernel_warning_api[line=38539];ksymtab=1
candidate-builtin	ok	alarm_cancel	3d3e4814	vmlinux+__crc+__ksymtab	symvers=3d3e4814@vmlinux[line=6753];vmlinux=3d3e4814@__crc_alarm_cancel[line=38551];ksymtab=1
candidate-builtin	ok	alarm_init	9463cf28	vmlinux+__crc+__ksymtab	symvers=9463cf28@vmlinux[line=1646];vmlinux=9463cf28@__crc_alarm_init[line=38555];ksymtab=1
candidate-builtin	ok	alarm_start_relative	9bcbc8c0	vmlinux+__crc+__ksymtab	symvers=9bcbc8c0@vmlinux[line=4978];vmlinux=9bcbc8c0@__crc_alarm_start_relative[line=38558];ksymtab=1
candidate-builtin	ok	alloc_netdev_mqs	d2076e5e	vmlinux+__crc+__ksymtab	symvers=d2076e5e@vmlinux[line=3583];vmlinux=d2076e5e@__crc_alloc_netdev_mqs[line=38573];ksymtab=1
candidate-builtin	ok	cancel_delayed_work	416f25b6	vmlinux+__crc+__ksymtab	symvers=416f25b6@vmlinux[line=3476];vmlinux=416f25b6@__crc_cancel_delayed_work[line=38964];ksymtab=1
candidate-builtin	ok	capable	c6cbbc89	vmlinux+__crc+__ksymtab	symvers=c6cbbc89@vmlinux[line=3853];vmlinux=c6cbbc89@__crc_capable[line=38968];ksymtab=1
candidate-builtin	ok	cdev_add	203a041c	vmlinux+__crc+__ksymtab	symvers=203a041c@vmlinux[line=4480];vmlinux=203a041c@__crc_cdev_add[line=38977];ksymtab=1
candidate-builtin	ok	cdev_del	b502391b	vmlinux+__crc+__ksymtab	symvers=b502391b@vmlinux[line=6896];vmlinux=b502391b@__crc_cdev_del[line=38979];ksymtab=1
candidate-builtin	ok	cdev_init	fb1beebb	vmlinux+__crc+__ksymtab	symvers=fb1beebb@vmlinux[line=1285];vmlinux=fb1beebb@__crc_cdev_init[line=38980];ksymtab=1
candidate-builtin	ok	cfg80211_connect_result	16cd9cf6	vmlinux+__crc+__ksymtab	symvers=16cd9cf6@vmlinux[line=3050];vmlinux=16cd9cf6@__crc_cfg80211_connect_result[line=38998];ksymtab=1
candidate-builtin	ok	cfg80211_del_sta	54600711	vmlinux+__crc+__ksymtab	symvers=54600711@vmlinux[line=3660];vmlinux=54600711@__crc_cfg80211_del_sta[line=39003];ksymtab=1
candidate-builtin	ok	cfg80211_disconnected	7475ebbb	vmlinux+__crc+__ksymtab	symvers=7475ebbb@vmlinux[line=5831];vmlinux=7475ebbb@__crc_cfg80211_disconnected[line=39004];ksymtab=1
candidate-builtin	ok	cfg80211_find_ie	7fe1a403	vmlinux+__crc+__ksymtab	symvers=7fe1a403@vmlinux[line=1843];vmlinux=7fe1a403@__crc_cfg80211_find_ie[line=39005];ksymtab=1
candidate-builtin	ok	cfg80211_ft_event	869cf998	vmlinux+__crc+__ksymtab	symvers=869cf998@vmlinux[line=5949];vmlinux=869cf998@__crc_cfg80211_ft_event[line=39007];ksymtab=1
candidate-builtin	ok	cfg80211_get_bss	513f5d02	vmlinux+__crc+__ksymtab	symvers=513f5d02@vmlinux[line=4002];vmlinux=513f5d02@__crc_cfg80211_get_bss[line=39008];ksymtab=1
candidate-builtin	ok	cfg80211_inform_bss_width	66ee44ad	vmlinux+__crc+__ksymtab	symvers=66ee44ad@vmlinux[line=3526];vmlinux=66ee44ad@__crc_cfg80211_inform_bss_width[line=39014];ksymtab=1
candidate-builtin	ok	cfg80211_inform_bss_width_frame	a9f3a530	vmlinux+__crc+__ksymtab	symvers=a9f3a530@vmlinux[line=4226];vmlinux=a9f3a530@__crc_cfg80211_inform_bss_width_frame[line=39015];ksymtab=1
candidate-builtin	ok	cfg80211_mgmt_tx_status	da913a9e	vmlinux+__crc+__ksymtab	symvers=da913a9e@vmlinux[line=6556];vmlinux=da913a9e@__crc_cfg80211_mgmt_tx_status[line=39017];ksymtab=1
candidate-builtin	ok	cfg80211_michael_mic_failure	21c95d93	vmlinux+__crc+__ksymtab	symvers=21c95d93@vmlinux[line=7516];vmlinux=21c95d93@__crc_cfg80211_michael_mic_failure[line=39018];ksymtab=1
candidate-builtin	ok	cfg80211_new_sta	b25e51ec	vmlinux+__crc+__ksymtab	symvers=b25e51ec@vmlinux[line=4615];vmlinux=b25e51ec@__crc_cfg80211_new_sta[line=39019];ksymtab=1
candidate-builtin	ok	cfg80211_pmksa_candidate_notify	b8b3264d	vmlinux+__crc+__ksymtab	symvers=b8b3264d@vmlinux[line=6436];vmlinux=b8b3264d@__crc_cfg80211_pmksa_candidate_notify[line=39021];ksymtab=1
candidate-builtin	ok	cfg80211_put_bss	69fa3142	vmlinux+__crc+__ksymtab	symvers=69fa3142@vmlinux[line=1606];vmlinux=69fa3142@__crc_cfg80211_put_bss[line=39023];ksymtab=1
candidate-builtin	ok	cfg80211_ready_on_channel	2533f672	vmlinux+__crc+__ksymtab	symvers=2533f672@vmlinux[line=2575];vmlinux=2533f672@__crc_cfg80211_ready_on_channel[line=39025];ksymtab=1
candidate-builtin	ok	cfg80211_remain_on_channel_expired	8e1f0594	vmlinux+__crc+__ksymtab	symvers=8e1f0594@vmlinux[line=1734];vmlinux=8e1f0594@__crc_cfg80211_remain_on_channel_expired[line=39028];ksymtab=1
candidate-builtin	ok	cfg80211_roamed_bss	ccfb0457	vmlinux+__crc+__ksymtab	symvers=ccfb0457@vmlinux[line=3575];vmlinux=ccfb0457@__crc_cfg80211_roamed_bss[line=39032];ksymtab=1
candidate-builtin	ok	cfg80211_rx_mgmt	a31ac49f	vmlinux+__crc+__ksymtab	symvers=a31ac49f@vmlinux[line=3245];vmlinux=a31ac49f@__crc_cfg80211_rx_mgmt[line=39034];ksymtab=1
candidate-builtin	ok	cfg80211_scan_done	7f5a3bab	vmlinux+__crc+__ksymtab	symvers=7f5a3bab@vmlinux[line=6075];vmlinux=7f5a3bab@__crc_cfg80211_scan_done[line=39039];ksymtab=1
candidate-builtin	ok	cfg80211_sched_scan_results	47542f54	vmlinux+__crc+__ksymtab	symvers=47542f54@vmlinux[line=688];vmlinux=47542f54@__crc_cfg80211_sched_scan_results[line=39040];ksymtab=1
candidate-builtin	ok	cfg80211_sched_scan_stopped	393c72f2	vmlinux+__crc+__ksymtab	symvers=393c72f2@vmlinux[line=3996];vmlinux=393c72f2@__crc_cfg80211_sched_scan_stopped[line=39041];ksymtab=1
candidate-builtin	ok	cfg80211_tdls_oper_request	99d48883	vmlinux+__crc+__ksymtab	symvers=99d48883@vmlinux[line=3512];vmlinux=99d48883@__crc_cfg80211_tdls_oper_request[line=39045];ksymtab=1
candidate-builtin	ok	cfg80211_unlink_bss	b2dde6cd	vmlinux+__crc+__ksymtab	symvers=b2dde6cd@vmlinux[line=1339];vmlinux=b2dde6cd@__crc_cfg80211_unlink_bss[line=39047];ksymtab=1
candidate-builtin	ok	cfg80211_vendor_cmd_reply	00e62678	vmlinux+__crc+__ksymtab	symvers=00e62678@vmlinux[line=2822];vmlinux=00e62678@__crc_cfg80211_vendor_cmd_reply[line=39049];ksymtab=1
candidate-builtin	ok	class_destroy	a9965990	vmlinux+__crc+__ksymtab	symvers=a9965990@vmlinux[line=2833];vmlinux=a9965990@__crc_class_destroy[line=39060];ksymtab=1
candidate-builtin	ok	clear_bit	a87cf413	vmlinux+__crc+__ksymtab	symvers=a87cf413@vmlinux[line=4431];vmlinux=a87cf413@__crc_clear_bit[line=39072];ksymtab=1
candidate-builtin	ok	clk_disable	d01984d3	vmlinux+__crc+__ksymtab	symvers=d01984d3@vmlinux[line=4927];vmlinux=d01984d3@__crc_clk_disable[line=39080];ksymtab=1
candidate-builtin	ok	clk_enable	6c8748dc	vmlinux+__crc+__ksymtab	symvers=6c8748dc@vmlinux[line=509];vmlinux=6c8748dc@__crc_clk_enable[line=39082];ksymtab=1
candidate-builtin	ok	clk_prepare	a47ab77e	vmlinux+__crc+__ksymtab	symvers=a47ab77e@vmlinux[line=6889];vmlinux=a47ab77e@__crc_clk_prepare[line=39098];ksymtab=1
candidate-builtin	ok	clk_unprepare	df5321ae	vmlinux+__crc+__ksymtab	symvers=df5321ae@vmlinux[line=5934];vmlinux=df5321ae@__crc_clk_unprepare[line=39115];ksymtab=1
candidate-builtin	ok	complete	bdbc13a1	vmlinux+__crc+__ksymtab	symvers=bdbc13a1@vmlinux[line=1542];vmlinux=bdbc13a1@__crc_complete[line=39151];ksymtab=1
candidate-builtin	ok	complete_all	86ea4d38	vmlinux+__crc+__ksymtab	symvers=86ea4d38@vmlinux[line=7530];vmlinux=86ea4d38@__crc_complete_all[line=39152];ksymtab=1
candidate-builtin	ok	completion_done	ceb1717d	vmlinux+__crc+__ksymtab	symvers=ceb1717d@vmlinux[line=5072];vmlinux=ceb1717d@__crc_completion_done[line=39155];ksymtab=1
candidate-builtin	ok	connectivity_export_clk_buf_ctrl	4d0ae244	vmlinux+__crc+__ksymtab	symvers=4d0ae244@vmlinux[line=7462];vmlinux=4d0ae244@__crc_connectivity_export_clk_buf_ctrl[line=39180];ksymtab=1
candidate-builtin	ok	connectivity_export_dump_thread_state	dced65b2	vmlinux+__crc+__ksymtab	symvers=dced65b2@vmlinux[line=4745];vmlinux=dced65b2@__crc_connectivity_export_dump_thread_state[line=39181];ksymtab=1
candidate-builtin	ok	connectivity_export_mmc_io_rw_direct	20b5b7e4	vmlinux+__crc+__ksymtab	symvers=20b5b7e4@vmlinux[line=2868];vmlinux=20b5b7e4@__crc_connectivity_export_mmc_io_rw_direct[line=39182];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_config_interface	9f50e6a6	vmlinux+__crc+__ksymtab	symvers=9f50e6a6@vmlinux[line=4146];vmlinux=9f50e6a6@__crc_connectivity_export_pmic_config_interface[line=39186];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_read_interface	179cf9a8	vmlinux+__crc+__ksymtab	symvers=179cf9a8@vmlinux[line=7197];vmlinux=179cf9a8@__crc_connectivity_export_pmic_read_interface[line=39187];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_set_register_value	a1a871b6	vmlinux+__crc+__ksymtab	symvers=a1a871b6@vmlinux[line=1506];vmlinux=a1a871b6@__crc_connectivity_export_pmic_set_register_value[line=39188];ksymtab=1
candidate-builtin	ok	connectivity_export_show_stack	0b9a1641	vmlinux+__crc+__ksymtab	symvers=0b9a1641@vmlinux[line=6888];vmlinux=0b9a1641@__crc_connectivity_export_show_stack[line=39189];ksymtab=1
candidate-builtin	ok	connectivity_export_slp_get_wake_reason	ed0dca64	vmlinux+__crc+__ksymtab	symvers=ed0dca64@vmlinux[line=2367];vmlinux=ed0dca64@__crc_connectivity_export_slp_get_wake_reason[line=39190];ksymtab=1
candidate-builtin	ok	connectivity_export_spm_get_last_wakeup_src	0da16274	vmlinux+__crc+__ksymtab	symvers=0da16274@vmlinux[line=5345];vmlinux=0da16274@__crc_connectivity_export_spm_get_last_wakeup_src[line=39191];ksymtab=1
candidate-builtin	ok	connectivity_export_tracing_record_cmdline	5d0e3a94	vmlinux+__crc+__ksymtab	symvers=5d0e3a94@vmlinux[line=1850];vmlinux=5d0e3a94@__crc_connectivity_export_tracing_record_cmdline[line=39192];ksymtab=1
candidate-builtin	ok	consume_skb	b87fdef5	vmlinux+__crc+__ksymtab	symvers=b87fdef5@vmlinux[line=4838];vmlinux=b87fdef5@__crc_consume_skb[line=39203];ksymtab=1
candidate-builtin	ok	copy_from_iter	f589d785	vmlinux+__crc+__ksymtab	symvers=f589d785@vmlinux[line=4899];vmlinux=f589d785@__crc_copy_from_iter[line=39207];ksymtab=1
candidate-builtin	ok	crc32_le	393d4de9	vmlinux+__crc+__ksymtab	symvers=393d4de9@vmlinux[line=3678];vmlinux=393d4de9@__crc_crc32_le[line=39301];ksymtab=1
candidate-builtin	ok	del_timer	cca27eeb	vmlinux+__crc+__ksymtab	symvers=cca27eeb@vmlinux[line=3263];vmlinux=cca27eeb@__crc_del_timer[line=39510];ksymtab=1
candidate-builtin	ok	del_timer_sync	6f0036d9	vmlinux+__crc+__ksymtab	symvers=6f0036d9@vmlinux[line=400];vmlinux=6f0036d9@__crc_del_timer_sync[line=39511];ksymtab=1
candidate-builtin	ok	delayed_work_timer_fn	6b06fdce	vmlinux+__crc+__ksymtab	symvers=6b06fdce@vmlinux[line=2943];vmlinux=6b06fdce@__crc_delayed_work_timer_fn[line=39512];ksymtab=1
candidate-builtin	ok	destroy_workqueue	8c03d20c	vmlinux+__crc+__ksymtab	symvers=8c03d20c@vmlinux[line=4202];vmlinux=8c03d20c@__crc_destroy_workqueue[line=39523];ksymtab=1
candidate-builtin	ok	dev_get_by_name	27e0a5f9	vmlinux+__crc+__ksymtab	symvers=27e0a5f9@vmlinux[line=4439];vmlinux=27e0a5f9@__crc_dev_get_by_name[line=39547];ksymtab=1
candidate-builtin	ok	device_create	3cc76f97	vmlinux+__crc+__ksymtab	symvers=3cc76f97@vmlinux[line=1186];vmlinux=3cc76f97@__crc_device_create[line=39613];ksymtab=1
candidate-builtin	ok	device_destroy	910b0592	vmlinux+__crc+__ksymtab	symvers=910b0592@vmlinux[line=2925];vmlinux=910b0592@__crc_device_destroy[line=39619];ksymtab=1
candidate-builtin	ok	devm_clk_get	bf08b43d	vmlinux+__crc+__ksymtab	symvers=bf08b43d@vmlinux[line=2373];vmlinux=bf08b43d@__crc_devm_clk_get[line=39654];ksymtab=1
candidate-builtin	ok	devm_pinctrl_get	50904256	vmlinux+__crc+__ksymtab	symvers=50904256@vmlinux[line=3911];vmlinux=50904256@__crc_devm_pinctrl_get[line=39679];ksymtab=1
candidate-builtin	ok	devm_pinctrl_put	cf174110	vmlinux+__crc+__ksymtab	symvers=cf174110@vmlinux[line=3915];vmlinux=cf174110@__crc_devm_pinctrl_put[line=39680];ksymtab=1
candidate-builtin	ok	disable_irq_nosync	27bbf221	vmlinux+__crc+__ksymtab	symvers=27bbf221@vmlinux[line=5827];vmlinux=27bbf221@__crc_disable_irq_nosync[line=39732];ksymtab=1
candidate-builtin	ok	dma_ops	2a69fbf4	vmlinux+__crc+__ksymtab	symvers=2a69fbf4@vmlinux[line=5332];vmlinux=2a69fbf4@__crc_dma_ops[line=39847];ksymtab=1
candidate-builtin	ok	do_gettimeofday	4f68e5c9	vmlinux+__crc+__ksymtab	symvers=4f68e5c9@vmlinux[line=6419];vmlinux=4f68e5c9@__crc_do_gettimeofday[line=39864];ksymtab=1
candidate-builtin	ok	down	360ff19f	vmlinux+__crc+__ksymtab	symvers=360ff19f@vmlinux[line=6175];vmlinux=360ff19f@__crc_down[line=39873];ksymtab=1
candidate-builtin	ok	down_interruptible	fa91eb38	vmlinux+__crc+__ksymtab	symvers=fa91eb38@vmlinux[line=2461];vmlinux=fa91eb38@__crc_down_interruptible[line=39874];ksymtab=1
candidate-builtin	ok	down_read_trylock	c25765b8	vmlinux+__crc+__ksymtab	symvers=c25765b8@vmlinux[line=5966];vmlinux=c25765b8@__crc_down_read_trylock[line=39877];ksymtab=1
candidate-builtin	ok	down_timeout	f4aa93f1	vmlinux+__crc+__ksymtab	symvers=f4aa93f1@vmlinux[line=7086];vmlinux=f4aa93f1@__crc_down_timeout[line=39878];ksymtab=1
candidate-builtin	ok	down_trylock	8974c179	vmlinux+__crc+__ksymtab	symvers=8974c179@vmlinux[line=1623];vmlinux=8974c179@__crc_down_trylock[line=39879];ksymtab=1
candidate-builtin	ok	down_write	404d62b9	vmlinux+__crc+__ksymtab	symvers=404d62b9@vmlinux[line=2034];vmlinux=404d62b9@__crc_down_write[line=39880];ksymtab=1
candidate-builtin	ok	emi_mpu_set_region_protection	c960739b	vmlinux+__crc+__ksymtab	symvers=c960739b@vmlinux[line=3158];vmlinux=c960739b@__crc_emi_mpu_set_region_protection[line=39983];ksymtab=1
candidate-builtin	ok	enable_irq	fcec0987	vmlinux+__crc+__ksymtab	symvers=fcec0987@vmlinux[line=5399];vmlinux=fcec0987@__crc_enable_irq[line=39988];ksymtab=1
candidate-builtin	ok	eth_type_trans	5f12889f	vmlinux+__crc+__ksymtab	symvers=5f12889f@vmlinux[line=6139];vmlinux=5f12889f@__crc_eth_type_trans[line=40009];ksymtab=1
candidate-builtin	ok	ether_setup	daa50c58	vmlinux+__crc+__ksymtab	symvers=daa50c58@vmlinux[line=851];vmlinux=daa50c58@__crc_ether_setup[line=40011];ksymtab=1
candidate-builtin	ok	fb_register_client	80d68d3e	vmlinux+__crc+__ksymtab	symvers=80d68d3e@vmlinux[line=7371];vmlinux=80d68d3e@__crc_fb_register_client[line=40078];ksymtab=1
candidate-builtin	ok	fb_unregister_client	b12cbacb	vmlinux+__crc+__ksymtab	symvers=b12cbacb@vmlinux[line=5944];vmlinux=b12cbacb@__crc_fb_unregister_client[line=40083];ksymtab=1
candidate-builtin	ok	filp_close	98c2a45a	vmlinux+__crc+__ksymtab	symvers=98c2a45a@vmlinux[line=837];vmlinux=98c2a45a@__crc_filp_close[line=40142];ksymtab=1
candidate-builtin	ok	filp_open	a4672b7d	vmlinux+__crc+__ksymtab	symvers=a4672b7d@vmlinux[line=2500];vmlinux=a4672b7d@__crc_filp_open[line=40143];ksymtab=1
candidate-builtin	ok	finish_wait	9c5bc552	vmlinux+__crc+__ksymtab	symvers=9c5bc552@vmlinux[line=5629];vmlinux=9c5bc552@__crc_finish_wait[line=40162];ksymtab=1
candidate-builtin	ok	flush_delayed_work	67fc6bf4	vmlinux+__crc+__ksymtab	symvers=67fc6bf4@vmlinux[line=6357];vmlinux=67fc6bf4@__crc_flush_delayed_work[line=40184];ksymtab=1
