scope	status	symbol	expected_crc	expected_provider	actual
candidate-builtin	ok	__memcpy_toio	f77555cd	vmlinux+__crc+__ksymtab	symvers=f77555cd@vmlinux[line=546];vmlinux=f77555cd@__crc___memcpy_toio[line=38234];ksymtab=1
candidate-builtin	ok	__memset_io	18b48e28	vmlinux+__crc+__ksymtab	symvers=18b48e28@vmlinux[line=3032];vmlinux=18b48e28@__crc___memset_io[line=38235];ksymtab=1
candidate-builtin	ok	__mutex_init	3a567481	vmlinux+__crc+__ksymtab	symvers=3a567481@vmlinux[line=4337];vmlinux=3a567481@__crc___mutex_init[line=38246];ksymtab=1
candidate-builtin	ok	__netdev_alloc_skb	4e84734b	vmlinux+__crc+__ksymtab	symvers=4e84734b@vmlinux[line=1124];vmlinux=4e84734b@__crc___netdev_alloc_skb[line=38255];ksymtab=1
candidate-builtin	ok	__netlink_kernel_create	61c2a572	vmlinux+__crc+__ksymtab	symvers=61c2a572@vmlinux[line=216];vmlinux=61c2a572@__crc___netlink_kernel_create[line=38258];ksymtab=1
candidate-builtin	ok	__nlmsg_put	69ebe004	vmlinux+__crc+__ksymtab	symvers=69ebe004@vmlinux[line=6647];vmlinux=69ebe004@__crc___nlmsg_put[line=38276];ksymtab=1
candidate-builtin	ok	__platform_driver_register	e7d4cefb	vmlinux+__crc+__ksymtab	symvers=e7d4cefb@vmlinux[line=4011];vmlinux=e7d4cefb@__crc___platform_driver_register[line=38287];ksymtab=1
candidate-builtin	ok	__pm_relax	fa7e566d	vmlinux+__crc+__ksymtab	symvers=fa7e566d@vmlinux[line=5837];vmlinux=fa7e566d@__crc___pm_relax[line=38288];ksymtab=1
candidate-builtin	ok	__pm_stay_awake	4b09d20b	vmlinux+__crc+__ksymtab	symvers=4b09d20b@vmlinux[line=4835];vmlinux=4b09d20b@__crc___pm_stay_awake[line=38289];ksymtab=1
candidate-builtin	ok	__pm_wakeup_event	98ec6f6f	vmlinux+__crc+__ksymtab	symvers=98ec6f6f@vmlinux[line=5373];vmlinux=98ec6f6f@__crc___pm_wakeup_event[line=38290];ksymtab=1
candidate-builtin	ok	__stack_chk_fail	db7305a1	vmlinux+__crc+__ksymtab	symvers=db7305a1@vmlinux[line=4567];vmlinux=db7305a1@__crc___stack_chk_fail[line=38376];ksymtab=1
candidate-builtin	ok	__stack_chk_guard	8f678b07	vmlinux+__crc+__ksymtab	symvers=8f678b07@vmlinux[line=4972];vmlinux=8f678b07@__crc___stack_chk_guard[line=38377];ksymtab=1
candidate-builtin	ok	__tasklet_schedule	0faef0ed	vmlinux+__crc+__ksymtab	symvers=0faef0ed@vmlinux[line=3001];vmlinux=0faef0ed@__crc___tasklet_schedule[line=38390];ksymtab=1
candidate-builtin	ok	__trace_bprintk	c72e1233	vmlinux+__crc+__ksymtab	symvers=c72e1233@vmlinux[line=6358];vmlinux=c72e1233@__crc___trace_bprintk[line=38394];ksymtab=1
candidate-builtin	ok	__udelay	9e7d6bd0	vmlinux+__crc+__ksymtab	symvers=9e7d6bd0@vmlinux[line=5245];vmlinux=9e7d6bd0@__crc___udelay[line=38428];ksymtab=1
candidate-builtin	ok	__wake_up	65345022	vmlinux+__crc+__ksymtab	symvers=65345022@vmlinux[line=6773];vmlinux=65345022@__crc___wake_up[line=38439];ksymtab=1
candidate-builtin	ok	_raw_spin_lock_bh	f6f0ffed	vmlinux+__crc+__ksymtab	symvers=f6f0ffed@vmlinux[line=28];vmlinux=f6f0ffed@__crc__raw_spin_lock_bh[line=38473];ksymtab=1
candidate-builtin	ok	_raw_spin_lock_irqsave	96220280	vmlinux+__crc+__ksymtab	symvers=96220280@vmlinux[line=2415];vmlinux=96220280@__crc__raw_spin_lock_irqsave[line=38475];ksymtab=1
candidate-builtin	ok	_raw_spin_trylock	305cec12	vmlinux+__crc+__ksymtab	symvers=305cec12@vmlinux[line=4282];vmlinux=305cec12@__crc__raw_spin_trylock[line=38476];ksymtab=1
candidate-builtin	ok	_raw_spin_unlock_bh	abbbd444	vmlinux+__crc+__ksymtab	symvers=abbbd444@vmlinux[line=1815];vmlinux=abbbd444@__crc__raw_spin_unlock_bh[line=38479];ksymtab=1
candidate-builtin	ok	_raw_spin_unlock_irqrestore	97fdbab9	vmlinux+__crc+__ksymtab	symvers=97fdbab9@vmlinux[line=6934];vmlinux=97fdbab9@__crc__raw_spin_unlock_irqrestore[line=38481];ksymtab=1
candidate-builtin	ok	add_timer	d9605d4c	vmlinux+__crc+__ksymtab	symvers=d9605d4c@vmlinux[line=2088];vmlinux=d9605d4c@__crc_add_timer[line=38523];ksymtab=1
candidate-builtin	ok	aed_combo_exception_api	4af93671	vmlinux+__crc+__ksymtab	symvers=4af93671@vmlinux[line=3691];vmlinux=4af93671@__crc_aed_combo_exception_api[line=38537];ksymtab=1
candidate-builtin	ok	aee_kernel_dal_api	9ba9c773	vmlinux+__crc+__ksymtab	symvers=9ba9c773@vmlinux[line=6395];vmlinux=9ba9c773@__crc_aee_kernel_dal_api[line=38542];ksymtab=1
candidate-builtin	ok	aee_kernel_warning_api	1042540f	vmlinux+__crc+__ksymtab	symvers=1042540f@vmlinux[line=329];vmlinux=1042540f@__crc_aee_kernel_warning_api[line=38545];ksymtab=1
candidate-builtin	ok	alarm_cancel	3d3e4814	vmlinux+__crc+__ksymtab	symvers=3d3e4814@vmlinux[line=6752];vmlinux=3d3e4814@__crc_alarm_cancel[line=38557];ksymtab=1
candidate-builtin	ok	alarm_init	9463cf28	vmlinux+__crc+__ksymtab	symvers=9463cf28@vmlinux[line=1645];vmlinux=9463cf28@__crc_alarm_init[line=38561];ksymtab=1
candidate-builtin	ok	alarm_start_relative	9bcbc8c0	vmlinux+__crc+__ksymtab	symvers=9bcbc8c0@vmlinux[line=4977];vmlinux=9bcbc8c0@__crc_alarm_start_relative[line=38564];ksymtab=1
candidate-builtin	ok	alloc_netdev_mqs	d2076e5e	vmlinux+__crc+__ksymtab	symvers=d2076e5e@vmlinux[line=3582];vmlinux=d2076e5e@__crc_alloc_netdev_mqs[line=38579];ksymtab=1
candidate-builtin	ok	cancel_delayed_work	416f25b6	vmlinux+__crc+__ksymtab	symvers=416f25b6@vmlinux[line=3475];vmlinux=416f25b6@__crc_cancel_delayed_work[line=38970];ksymtab=1
candidate-builtin	ok	capable	c6cbbc89	vmlinux+__crc+__ksymtab	symvers=c6cbbc89@vmlinux[line=3852];vmlinux=c6cbbc89@__crc_capable[line=38974];ksymtab=1
candidate-builtin	ok	cdev_add	203a041c	vmlinux+__crc+__ksymtab	symvers=203a041c@vmlinux[line=4479];vmlinux=203a041c@__crc_cdev_add[line=38983];ksymtab=1
candidate-builtin	ok	cdev_del	b502391b	vmlinux+__crc+__ksymtab	symvers=b502391b@vmlinux[line=6895];vmlinux=b502391b@__crc_cdev_del[line=38985];ksymtab=1
candidate-builtin	ok	cdev_init	fb1beebb	vmlinux+__crc+__ksymtab	symvers=fb1beebb@vmlinux[line=1284];vmlinux=fb1beebb@__crc_cdev_init[line=38986];ksymtab=1
candidate-builtin	ok	cfg80211_connect_result	16cd9cf6	vmlinux+__crc+__ksymtab	symvers=16cd9cf6@vmlinux[line=3049];vmlinux=16cd9cf6@__crc_cfg80211_connect_result[line=39004];ksymtab=1
candidate-builtin	ok	cfg80211_del_sta	54600711	vmlinux+__crc+__ksymtab	symvers=54600711@vmlinux[line=3659];vmlinux=54600711@__crc_cfg80211_del_sta[line=39009];ksymtab=1
candidate-builtin	ok	cfg80211_disconnected	7475ebbb	vmlinux+__crc+__ksymtab	symvers=7475ebbb@vmlinux[line=5830];vmlinux=7475ebbb@__crc_cfg80211_disconnected[line=39010];ksymtab=1
candidate-builtin	ok	cfg80211_find_ie	7fe1a403	vmlinux+__crc+__ksymtab	symvers=7fe1a403@vmlinux[line=1842];vmlinux=7fe1a403@__crc_cfg80211_find_ie[line=39011];ksymtab=1
candidate-builtin	ok	cfg80211_ft_event	869cf998	vmlinux+__crc+__ksymtab	symvers=869cf998@vmlinux[line=5948];vmlinux=869cf998@__crc_cfg80211_ft_event[line=39013];ksymtab=1
candidate-builtin	ok	cfg80211_get_bss	513f5d02	vmlinux+__crc+__ksymtab	symvers=513f5d02@vmlinux[line=4001];vmlinux=513f5d02@__crc_cfg80211_get_bss[line=39014];ksymtab=1
candidate-builtin	ok	cfg80211_inform_bss_width	66ee44ad	vmlinux+__crc+__ksymtab	symvers=66ee44ad@vmlinux[line=3525];vmlinux=66ee44ad@__crc_cfg80211_inform_bss_width[line=39020];ksymtab=1
candidate-builtin	ok	cfg80211_inform_bss_width_frame	a9f3a530	vmlinux+__crc+__ksymtab	symvers=a9f3a530@vmlinux[line=4225];vmlinux=a9f3a530@__crc_cfg80211_inform_bss_width_frame[line=39021];ksymtab=1
candidate-builtin	ok	cfg80211_mgmt_tx_status	da913a9e	vmlinux+__crc+__ksymtab	symvers=da913a9e@vmlinux[line=6555];vmlinux=da913a9e@__crc_cfg80211_mgmt_tx_status[line=39023];ksymtab=1
candidate-builtin	ok	cfg80211_michael_mic_failure	21c95d93	vmlinux+__crc+__ksymtab	symvers=21c95d93@vmlinux[line=7515];vmlinux=21c95d93@__crc_cfg80211_michael_mic_failure[line=39024];ksymtab=1
candidate-builtin	ok	cfg80211_new_sta	b25e51ec	vmlinux+__crc+__ksymtab	symvers=b25e51ec@vmlinux[line=4614];vmlinux=b25e51ec@__crc_cfg80211_new_sta[line=39025];ksymtab=1
candidate-builtin	ok	cfg80211_pmksa_candidate_notify	b8b3264d	vmlinux+__crc+__ksymtab	symvers=b8b3264d@vmlinux[line=6435];vmlinux=b8b3264d@__crc_cfg80211_pmksa_candidate_notify[line=39027];ksymtab=1
candidate-builtin	ok	cfg80211_put_bss	69fa3142	vmlinux+__crc+__ksymtab	symvers=69fa3142@vmlinux[line=1605];vmlinux=69fa3142@__crc_cfg80211_put_bss[line=39029];ksymtab=1
candidate-builtin	ok	cfg80211_ready_on_channel	2533f672	vmlinux+__crc+__ksymtab	symvers=2533f672@vmlinux[line=2574];vmlinux=2533f672@__crc_cfg80211_ready_on_channel[line=39031];ksymtab=1
candidate-builtin	ok	cfg80211_remain_on_channel_expired	8e1f0594	vmlinux+__crc+__ksymtab	symvers=8e1f0594@vmlinux[line=1733];vmlinux=8e1f0594@__crc_cfg80211_remain_on_channel_expired[line=39034];ksymtab=1
candidate-builtin	ok	cfg80211_roamed_bss	ccfb0457	vmlinux+__crc+__ksymtab	symvers=ccfb0457@vmlinux[line=3574];vmlinux=ccfb0457@__crc_cfg80211_roamed_bss[line=39038];ksymtab=1
candidate-builtin	ok	cfg80211_rx_mgmt	a31ac49f	vmlinux+__crc+__ksymtab	symvers=a31ac49f@vmlinux[line=3244];vmlinux=a31ac49f@__crc_cfg80211_rx_mgmt[line=39040];ksymtab=1
candidate-builtin	ok	cfg80211_scan_done	7f5a3bab	vmlinux+__crc+__ksymtab	symvers=7f5a3bab@vmlinux[line=6074];vmlinux=7f5a3bab@__crc_cfg80211_scan_done[line=39045];ksymtab=1
candidate-builtin	ok	cfg80211_sched_scan_results	47542f54	vmlinux+__crc+__ksymtab	symvers=47542f54@vmlinux[line=687];vmlinux=47542f54@__crc_cfg80211_sched_scan_results[line=39046];ksymtab=1
candidate-builtin	ok	cfg80211_sched_scan_stopped	393c72f2	vmlinux+__crc+__ksymtab	symvers=393c72f2@vmlinux[line=3995];vmlinux=393c72f2@__crc_cfg80211_sched_scan_stopped[line=39047];ksymtab=1
candidate-builtin	ok	cfg80211_tdls_oper_request	99d48883	vmlinux+__crc+__ksymtab	symvers=99d48883@vmlinux[line=3511];vmlinux=99d48883@__crc_cfg80211_tdls_oper_request[line=39051];ksymtab=1
candidate-builtin	ok	cfg80211_unlink_bss	b2dde6cd	vmlinux+__crc+__ksymtab	symvers=b2dde6cd@vmlinux[line=1338];vmlinux=b2dde6cd@__crc_cfg80211_unlink_bss[line=39053];ksymtab=1
candidate-builtin	ok	cfg80211_vendor_cmd_reply	00e62678	vmlinux+__crc+__ksymtab	symvers=00e62678@vmlinux[line=2821];vmlinux=00e62678@__crc_cfg80211_vendor_cmd_reply[line=39055];ksymtab=1
candidate-builtin	ok	class_destroy	a9965990	vmlinux+__crc+__ksymtab	symvers=a9965990@vmlinux[line=2832];vmlinux=a9965990@__crc_class_destroy[line=39066];ksymtab=1
candidate-builtin	ok	clear_bit	a87cf413	vmlinux+__crc+__ksymtab	symvers=a87cf413@vmlinux[line=4430];vmlinux=a87cf413@__crc_clear_bit[line=39078];ksymtab=1
candidate-builtin	ok	clk_disable	d01984d3	vmlinux+__crc+__ksymtab	symvers=d01984d3@vmlinux[line=4926];vmlinux=d01984d3@__crc_clk_disable[line=39086];ksymtab=1
candidate-builtin	ok	clk_enable	6c8748dc	vmlinux+__crc+__ksymtab	symvers=6c8748dc@vmlinux[line=508];vmlinux=6c8748dc@__crc_clk_enable[line=39088];ksymtab=1
candidate-builtin	ok	clk_prepare	a47ab77e	vmlinux+__crc+__ksymtab	symvers=a47ab77e@vmlinux[line=6888];vmlinux=a47ab77e@__crc_clk_prepare[line=39104];ksymtab=1
candidate-builtin	ok	clk_unprepare	df5321ae	vmlinux+__crc+__ksymtab	symvers=df5321ae@vmlinux[line=5933];vmlinux=df5321ae@__crc_clk_unprepare[line=39121];ksymtab=1
candidate-builtin	ok	complete	bdbc13a1	vmlinux+__crc+__ksymtab	symvers=bdbc13a1@vmlinux[line=1541];vmlinux=bdbc13a1@__crc_complete[line=39157];ksymtab=1
candidate-builtin	ok	complete_all	86ea4d38	vmlinux+__crc+__ksymtab	symvers=86ea4d38@vmlinux[line=7529];vmlinux=86ea4d38@__crc_complete_all[line=39158];ksymtab=1
candidate-builtin	ok	completion_done	ceb1717d	vmlinux+__crc+__ksymtab	symvers=ceb1717d@vmlinux[line=5071];vmlinux=ceb1717d@__crc_completion_done[line=39161];ksymtab=1
candidate-builtin	ok	connectivity_export_clk_buf_ctrl	4d0ae244	vmlinux+__crc+__ksymtab	symvers=4d0ae244@vmlinux[line=7461];vmlinux=4d0ae244@__crc_connectivity_export_clk_buf_ctrl[line=39186];ksymtab=1
candidate-builtin	ok	connectivity_export_dump_thread_state	dced65b2	vmlinux+__crc+__ksymtab	symvers=dced65b2@vmlinux[line=4744];vmlinux=dced65b2@__crc_connectivity_export_dump_thread_state[line=39187];ksymtab=1
candidate-builtin	ok	connectivity_export_mmc_io_rw_direct	20b5b7e4	vmlinux+__crc+__ksymtab	symvers=20b5b7e4@vmlinux[line=2867];vmlinux=20b5b7e4@__crc_connectivity_export_mmc_io_rw_direct[line=39188];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_config_interface	9f50e6a6	vmlinux+__crc+__ksymtab	symvers=9f50e6a6@vmlinux[line=4145];vmlinux=9f50e6a6@__crc_connectivity_export_pmic_config_interface[line=39192];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_read_interface	179cf9a8	vmlinux+__crc+__ksymtab	symvers=179cf9a8@vmlinux[line=7196];vmlinux=179cf9a8@__crc_connectivity_export_pmic_read_interface[line=39193];ksymtab=1
candidate-builtin	ok	connectivity_export_pmic_set_register_value	a1a871b6	vmlinux+__crc+__ksymtab	symvers=a1a871b6@vmlinux[line=1505];vmlinux=a1a871b6@__crc_connectivity_export_pmic_set_register_value[line=39194];ksymtab=1
candidate-builtin	ok	connectivity_export_show_stack	0b9a1641	vmlinux+__crc+__ksymtab	symvers=0b9a1641@vmlinux[line=6887];vmlinux=0b9a1641@__crc_connectivity_export_show_stack[line=39195];ksymtab=1
candidate-builtin	ok	connectivity_export_slp_get_wake_reason	ed0dca64	vmlinux+__crc+__ksymtab	symvers=ed0dca64@vmlinux[line=2366];vmlinux=ed0dca64@__crc_connectivity_export_slp_get_wake_reason[line=39196];ksymtab=1
candidate-builtin	ok	connectivity_export_spm_get_last_wakeup_src	0da16274	vmlinux+__crc+__ksymtab	symvers=0da16274@vmlinux[line=5344];vmlinux=0da16274@__crc_connectivity_export_spm_get_last_wakeup_src[line=39197];ksymtab=1
candidate-builtin	ok	connectivity_export_tracing_record_cmdline	5d0e3a94	vmlinux+__crc+__ksymtab	symvers=5d0e3a94@vmlinux[line=1849];vmlinux=5d0e3a94@__crc_connectivity_export_tracing_record_cmdline[line=39198];ksymtab=1
candidate-builtin	ok	consume_skb	b87fdef5	vmlinux+__crc+__ksymtab	symvers=b87fdef5@vmlinux[line=4837];vmlinux=b87fdef5@__crc_consume_skb[line=39209];ksymtab=1
candidate-builtin	ok	copy_from_iter	f589d785	vmlinux+__crc+__ksymtab	symvers=f589d785@vmlinux[line=4898];vmlinux=f589d785@__crc_copy_from_iter[line=39213];ksymtab=1
candidate-builtin	ok	crc32_le	393d4de9	vmlinux+__crc+__ksymtab	symvers=393d4de9@vmlinux[line=3677];vmlinux=393d4de9@__crc_crc32_le[line=39307];ksymtab=1
candidate-builtin	ok	del_timer	cca27eeb	vmlinux+__crc+__ksymtab	symvers=cca27eeb@vmlinux[line=3262];vmlinux=cca27eeb@__crc_del_timer[line=39516];ksymtab=1
candidate-builtin	ok	del_timer_sync	6f0036d9	vmlinux+__crc+__ksymtab	symvers=6f0036d9@vmlinux[line=399];vmlinux=6f0036d9@__crc_del_timer_sync[line=39517];ksymtab=1
candidate-builtin	ok	delayed_work_timer_fn	6b06fdce	vmlinux+__crc+__ksymtab	symvers=6b06fdce@vmlinux[line=2942];vmlinux=6b06fdce@__crc_delayed_work_timer_fn[line=39518];ksymtab=1
candidate-builtin	ok	destroy_workqueue	8c03d20c	vmlinux+__crc+__ksymtab	symvers=8c03d20c@vmlinux[line=4201];vmlinux=8c03d20c@__crc_destroy_workqueue[line=39529];ksymtab=1
candidate-builtin	ok	dev_get_by_name	27e0a5f9	vmlinux+__crc+__ksymtab	symvers=27e0a5f9@vmlinux[line=4438];vmlinux=27e0a5f9@__crc_dev_get_by_name[line=39553];ksymtab=1
candidate-builtin	ok	device_create	3cc76f97	vmlinux+__crc+__ksymtab	symvers=3cc76f97@vmlinux[line=1185];vmlinux=3cc76f97@__crc_device_create[line=39619];ksymtab=1
candidate-builtin	ok	device_destroy	910b0592	vmlinux+__crc+__ksymtab	symvers=910b0592@vmlinux[line=2924];vmlinux=910b0592@__crc_device_destroy[line=39625];ksymtab=1
candidate-builtin	ok	devm_clk_get	bf08b43d	vmlinux+__crc+__ksymtab	symvers=bf08b43d@vmlinux[line=2372];vmlinux=bf08b43d@__crc_devm_clk_get[line=39660];ksymtab=1
candidate-builtin	ok	devm_pinctrl_get	50904256	vmlinux+__crc+__ksymtab	symvers=50904256@vmlinux[line=3910];vmlinux=50904256@__crc_devm_pinctrl_get[line=39685];ksymtab=1
candidate-builtin	ok	devm_pinctrl_put	cf174110	vmlinux+__crc+__ksymtab	symvers=cf174110@vmlinux[line=3914];vmlinux=cf174110@__crc_devm_pinctrl_put[line=39686];ksymtab=1
candidate-builtin	ok	disable_irq_nosync	27bbf221	vmlinux+__crc+__ksymtab	symvers=27bbf221@vmlinux[line=5826];vmlinux=27bbf221@__crc_disable_irq_nosync[line=39738];ksymtab=1
candidate-builtin	ok	dma_ops	2a69fbf4	vmlinux+__crc+__ksymtab	symvers=2a69fbf4@vmlinux[line=5331];vmlinux=2a69fbf4@__crc_dma_ops[line=39853];ksymtab=1
candidate-builtin	ok	do_gettimeofday	4f68e5c9	vmlinux+__crc+__ksymtab	symvers=4f68e5c9@vmlinux[line=6418];vmlinux=4f68e5c9@__crc_do_gettimeofday[line=39870];ksymtab=1
candidate-builtin	ok	down	360ff19f	vmlinux+__crc+__ksymtab	symvers=360ff19f@vmlinux[line=6174];vmlinux=360ff19f@__crc_down[line=39879];ksymtab=1
candidate-builtin	ok	down_interruptible	fa91eb38	vmlinux+__crc+__ksymtab	symvers=fa91eb38@vmlinux[line=2460];vmlinux=fa91eb38@__crc_down_interruptible[line=39880];ksymtab=1
candidate-builtin	ok	down_read_trylock	c25765b8	vmlinux+__crc+__ksymtab	symvers=c25765b8@vmlinux[line=5965];vmlinux=c25765b8@__crc_down_read_trylock[line=39883];ksymtab=1
candidate-builtin	ok	down_timeout	f4aa93f1	vmlinux+__crc+__ksymtab	symvers=f4aa93f1@vmlinux[line=7085];vmlinux=f4aa93f1@__crc_down_timeout[line=39884];ksymtab=1
candidate-builtin	ok	down_trylock	8974c179	vmlinux+__crc+__ksymtab	symvers=8974c179@vmlinux[line=1622];vmlinux=8974c179@__crc_down_trylock[line=39885];ksymtab=1
candidate-builtin	ok	down_write	404d62b9	vmlinux+__crc+__ksymtab	symvers=404d62b9@vmlinux[line=2033];vmlinux=404d62b9@__crc_down_write[line=39886];ksymtab=1
candidate-builtin	ok	emi_mpu_set_region_protection	c960739b	vmlinux+__crc+__ksymtab	symvers=c960739b@vmlinux[line=3157];vmlinux=c960739b@__crc_emi_mpu_set_region_protection[line=39989];ksymtab=1
candidate-builtin	ok	enable_irq	fcec0987	vmlinux+__crc+__ksymtab	symvers=fcec0987@vmlinux[line=5398];vmlinux=fcec0987@__crc_enable_irq[line=39994];ksymtab=1
candidate-builtin	ok	eth_type_trans	5f12889f	vmlinux+__crc+__ksymtab	symvers=5f12889f@vmlinux[line=6138];vmlinux=5f12889f@__crc_eth_type_trans[line=40015];ksymtab=1
candidate-builtin	ok	ether_setup	daa50c58	vmlinux+__crc+__ksymtab	symvers=daa50c58@vmlinux[line=850];vmlinux=daa50c58@__crc_ether_setup[line=40017];ksymtab=1
candidate-builtin	ok	fb_register_client	80d68d3e	vmlinux+__crc+__ksymtab	symvers=80d68d3e@vmlinux[line=7370];vmlinux=80d68d3e@__crc_fb_register_client[line=40084];ksymtab=1
candidate-builtin	ok	fb_unregister_client	b12cbacb	vmlinux+__crc+__ksymtab	symvers=b12cbacb@vmlinux[line=5943];vmlinux=b12cbacb@__crc_fb_unregister_client[line=40089];ksymtab=1
candidate-builtin	ok	filp_close	98c2a45a	vmlinux+__crc+__ksymtab	symvers=98c2a45a@vmlinux[line=836];vmlinux=98c2a45a@__crc_filp_close[line=40148];ksymtab=1
candidate-builtin	ok	filp_open	a4672b7d	vmlinux+__crc+__ksymtab	symvers=a4672b7d@vmlinux[line=2499];vmlinux=a4672b7d@__crc_filp_open[line=40149];ksymtab=1
candidate-builtin	ok	finish_wait	9c5bc552	vmlinux+__crc+__ksymtab	symvers=9c5bc552@vmlinux[line=5628];vmlinux=9c5bc552@__crc_finish_wait[line=40168];ksymtab=1
candidate-builtin	ok	flush_delayed_work	67fc6bf4	vmlinux+__crc+__ksymtab	symvers=67fc6bf4@vmlinux[line=6356];vmlinux=67fc6bf4@__crc_flush_delayed_work[line=40190];ksymtab=1
